Date,News_items
2017-03-17 00:00:00,"['Bajaj to launch a new sub-500 cc motorcycle under Rs 2 lakh in India by June 2017 - The Financial Express', ""When your child's favorite YouTube celebrity is a secret racist - The Verge"", 'Retrotechtacular: How Old Is The Remote? - Hackaday', ""Profits slide at mountain pub Johnnie Fox's - Independent.ie"", ""Fallen MP Amodoi's burial set for Sunday - New Vision""]"
2017-03-18 00:00:00,"['BMW G 310 R India launch further delayed: Report - IBTimes India', 'Creambell Ice Cream enters Tamil Nadu market; to invest Rs 150 Crore - The Financial Express', 'Road Rave: Will Autonomous Cars Crash The Economy? - Digital Trends', ""Pedal-powered party boat coming to Buffalo's waterfront - Buffalo News"", 'VIDEO-FOTOS: La renovada Renault Koleos 2017 llegó ... - AUTOS F1LATAM']"
2017-03-19 00:00:00,"['Tata Tigor Review, sign of a company getting younger - The Financial Express', 'Remembering Ashwin Sundar, the man who took to racing like a duck to water - Scroll.in', 'Suzuki Motorcycle launches Hayate EP and Let’s with BSIV compliant engines - The Financial Express', '2017 TVS Apache RTR 200 4V Launched In India - DriveSpark']"
2017-03-20 00:00:00,"['Idea-Vodafone merger: Key highlights of the deal - Moneycontrol', 'Complete Oral History of Boutique Hotels - Skift Travel News', 'Motor BMW G310R Dikabarkan Melenggang di Indonesia 3 Bulan ... - Naik Motor', ""'Free TV' Android box dealers in court Monday to fight injunction blocking sales - CBC.ca"", 'Fehlende Norm: Smartphones und Routern droht Verkaufsverbot in ... - WELT']"
2017-03-21 00:00:00,"['TVS launches BS 4 Apache RTR 200 4V with AHO - The Financial Express', 'Honda to make Royal Enfield competitor but how hard/ easy is it succeed? - The Financial Express', 'Tata Tigor bookings open, launch on 29th March - The Financial Express', '2016 Harley-Davidson Roadster road test review - Overdrive', ""How are champions made? Ask the 'Racing Patels' of Byculla - Scroll.in""]"
2017-03-22 00:00:00,"['Make in India: TVS Motor starts export of BMW bikes - The Statesman', 'Tata Motors opens pre-bookings for Tata Tigor at Rs 5,000 - Zee Business', 'Indian Baja 2017: Sherco’s Adrien Metge, Aravind KP join TVS Racing team - The Financial Express', 'Ducati XDiavel S review – Outrageous, weird and scary but a cruiser? - The Financial Express', 'Bajaj Auto working on electric two-wheeler, launch by 2020 - The Financial Express']"
2017-03-23 00:00:00,"['TVS Motor ships out BMW bikes, to invest Rs 350 crore on expansion - Business Standard', 'Porsche Panamera Turbo launched in India; price starts at Rs 1.93 crore - Business Standard', 'Meet The Bengaluru Startup Vying To Land A Rover On The Moon - Forbes India', ""2017 Honda Aviator with BS-IV engine launched; what's new -- from ... - IBTimes India"", 'Best driving roads: Narkanda to Sarahan via Rampur Bushahr - Overdrive']"
2017-03-24 00:00:00,"['India should lower tariffs on Harley Davidson for foreign investment: WH - Business Standard', 'BMW Motorrad to start India operations in April; G 310 R will be ... - IBTimes India', ""2017 Maruti Suzuki Ciaz's Nexa variants leaked - Overdrive"", 'Bollywood star Boman Irani takes delivery of his brand new Jaguar XF - The Financial Express', 'The Mint 400 is America’s Greatest Off-Road Race - Digital Trends']"
2017-03-25 00:00:00,"['Moge BMW Termurah sudah Bisa Dipesan Orang Indonesia - Tribunnews.com', 'Samsung Galaxy S7 edge long-term review: A home run for most ... - Android Police', 'Yamaha YZF-R6 - first thoughts - Visordown', 'Worlds Oldest Vespa Scooter Is Up For Auction - DriveSpark', 'Benelli Tornado 302R Full Faired 300cc India Launch Details Revealed - DriveSpark']"
2017-03-26 00:00:00,"['Cheapest automatic cars in India - The Financial Express', 'In MindGamers, Your Brain Is Not Your Own - PCMag', 'Toyota Mirai Billboards Clear the Air in California - Digital Trends', 'Supercar Builder Koenigsegg Focused on Reducing Delivery Time ... - Digital Trends', 'Kobe Bryant says he’s “only a phone call away” if organization needs his advice - NBC Sports']"
2017-03-27 00:00:00,"['TVS Motor 2nd largest scooter maker in Apr-Feb period, overtakes Hero MotoCorp - ETAuto', 'Amul defends TV commercials; says HUL trying to frighten it - Zee Business', 'Comparison: 2016 Harley-Davidson Roadster vs 2016 Triumph Bonneville T100 - Overdrive', 'Jean Todt: FIA president says F1 is too expensive and complicated - BBC', 'Declutter and do good: 5 places to take your stuff when spring cleaning - CBC.ca']"
2017-03-28 00:00:00,"['Limited edition Ducati Diavel Diesel now on sale in India, here’s how much it costs - The Financial Express', 'Government supports sale and registration of BS III vehicles’ inventory after 31st March - The Financial Express', 'Kawasaki launches 2017 Z900, Z650 and Ninja 650 in India - Overdrive', ""Fitbit Alta HR Review: Slim, Stylish and a Bit Frustrating - Tom's Guide"", 'Ski-Doo wows with SHOT starting tech - Powersports Business']"
2017-03-29 00:00:00,"['BMW Motorrad gets a launch date in India - IBTimes India', 'Ford Aspire Diesel Long Term Review: Introductory Report - The Financial Express', 'Tesla deal boosts Chinese presence in US auto tech - CNBC', 'Ok Play reveals wide range of electric vehicles in India - Overdrive', 'Probando el Smart ED Fortwo: así es el eléctrico que quiere convertirse en el ""mejor segundo coche"" - Xataka']"
2017-03-30 00:00:00,"['BMW Motorrad India launch confirmed for April 14, 2017 - Overdrive', 'Triumph launches Bonneville Bobber at prices starting Rs 9.09 lakh, all you need to know - The Financial Express', 'Honda reveals concept 150SS Racer at Bangkok motor show - Visordown', 'Congress MLA’s brand new Volvo XC 90 T9 Excellence ruined due to wrong fuel, here’s what to do in such situations - The Financial Express', 'GST impact on common man in just 7 easy to understand points - The Financial Express']"
2017-03-31 00:00:00,"['TVS Motor Offers Discounts upto Rs 20,150 Across Models - News18', 'Hero and Honda offering discounts of up to Rs 12,000 on its BSIII models - The Financial Express', ""University of Greenwich enters TV's Robot Wars arena with Trolley ... - News Shopper"", 'Petronas launches Sprinta motorcycle lubricant in India - Autocar India', 'Electronics recycling program launched in New Brunswick - CBC.ca']"
2017-04-01 00:00:00,"['List of BS-III bikes and scooters you can buy at huge discounts - ETAuto', 'TVS offers discount of up to INR 20,150 on BSIII models today - indianautosblog.com', 'From cash transaction limit to one-form ITR process, this is how your new FY18 will be - Zee Business', 'Tata Motors sets up JV with Jayem Automotives to develop special performance vehicles - Autocar Professional', 'Maruti Baleno and Ciaz drive past the 150,000 sales milestone - Autocar Professional']"
2017-04-02 00:00:00,"['Caring for a common condition on Autism Awareness Day - Hindustan Times', ""BS-III to BS-IV: Here's a list of scooters that made the transition - IBTimes India"", 'Hydrogen fuel cell cars are here, but are they worth the trouble? - Digital Trends']"
2017-04-03 00:00:00,"['Tata Motors subsidiary to export Made-in-India robot to Europe - Zee Business', 'BMW Motorrad luncurkan R 1200 GS xDrive Hybrid - ANTARA', '2017 Audi A3 facelift to be launched in India on April 6 - Overdrive', 'Cases heard at West Hampshire Magistrates Court on March 23 - Southern Daily Echo', 'Unique Mercedes-Benz Double Cab Unimog Fire Engine - Digital Trends']"
2017-04-04 00:00:00,"['Two-wheeler firms except Bajaj and Honda post growth in March - Business Standard', 'Maruti Suzuki S-Cross long-term review, never judge a book by its cover - The Financial Express', 'Suzuki Motorcycles launches BS4 Gixxer Series - The Financial Express', '1 youngster dead, 2 seriously injured as stunt on Bajaj Dominar400 and Hyosung GT650 goes wrong - The Financial Express', 'Tata Tigor 2017 Revotorq XZ Exterior Car Photos - Overdrive']"
2017-04-05 00:00:00,"['Preview: Bajaj Dominar Tourex By Autologue Design - Motoroids', 'Car discount deals in India in April 2017, Rs 50,000+ off on Maruti, Volkswagen models - The Financial Express', 'Yamaha launches new 125cc bike - Business - DAWN.COM - DAWN.com', 'Giaola-Lu: The 46m family affair from Bilgin Yachts - Boat International', 'BS-IV Compliant 2017 Yamaha Fascino Launched At INR 56,500 - Motoroids']"
2017-04-06 00:00:00,"['Hero, Honda and Bajaj record new highs in FY2016-17 - Autocar Professional', 'TVS Victor long-term review: Reincarnated, but does it still have the ‘Victor’ charm? - The Financial Express', 'Punjab govt to tie up with Ola, Uber to provide taxis to jobless youth - Hindustan Times', 'Meet the world’s first all wheel drive motorcycle, the BMW R 1200 GS xDrive Hybrid - The Financial Express', 'Lexus opens its first dealership in Mumbai, other major cities to follow soon - The Financial Express']"
2017-04-07 00:00:00,"['Detroit Tigers Opening Day 2017: The best downtown bars and parties - Detroit Free Press', 'BS-IV compliant Royal Enfield Himalayan launched in India at Rs 2 ... - Overdrive', 'Refreshed 2017 Hyundai i20 prices revealed - Autocar India', '2017 best cars for the money - CNBC', 'BMW G 310 R prueba - Motorbike Magazine']"
2017-04-08 00:00:00,"['TVS Apache RTR 160, Star City Plus and Sport grab top spots in JD Power 2017 study - The Financial Express', 'TVS Akula 310 likely to be Apache RTR 300 in India; launch set for ... - IBTimes India', 'Taxation policy killing bus systems in cities across India - Hindustan Times', 'SN Subrahmanyan is next Larsen & Turbo CEO and MD - The Financial Express', 'KC to St. Louis in 23 minutes: A new possibility - KSHB 41 Kansas City News']"
2017-04-09 00:00:00,"['Production TVS Akula 310 completely exposed in spyshots - indianautosblog.com', 'BS-IV Hero Pleasure: New features, colours and more - IBTimes India', '¿Pueden descansar las estrellas NBA o se deben al público... y las teles? - Marca', 'Futuristic Skoda Vision E Concept Interiors Revealed - DriveSpark', 'Dodge Gets Ready To Unleash The Demon — Teases Blistering Quarter Mile Time - DriveSpark']"
2017-04-10 00:00:00,"['2017 Audi A3 TFSI road test review - Overdrive', 'Sleepless nights for new parents may be over thanks to the Max Motor Dreams - Digital Trends', 'Ford says hybrid police car catches bad guys, saves gas too - CNBC', ""Honda's NM4 Stealth Cruiser Motorcycle Returns for 2018 - Digital Trends"", 'PETE TITTL: Is the new Firehouse worth those long lines? - The Bakersfield Californian']"
2017-04-11 00:00:00,"['TVS Akula 310 aka Apache RTR 310 to launch in July in India: Features, price and specifications! - India.com', 'BMW Motorrad officially starts India sales; G 310 R to be launched ... - IBTimes India', 'Lok Sabha passes Motor Vehicle Act 2016, penalties increased - Overdrive', 'Call centre scam: This Gurgaon-based BPO is allegedly duping foreigners in the name of security, making $5,000 per day - The Financial Express', ""The stuffed animal that'll hug your kids from afar launches on ... - Circuit Breaker""]"
2017-04-12 00:00:00,"['Passenger vehicle sales up 10%; car sales grow 8.2% - BusinessLine', 'Mercedes-Benz India clocks best ever sales, E Class LWB the largest contributor - The Financial Express', 'Landlord left with dirty needles, garbage, storage bill after struggling to evict tenants - CBC.ca', 'The driving factor: Kenworth stays focused on driver-centric features - Fleet Equipment Magazine', 'Is it better to stand or sit for Disneyland’s fireworks, parades? - San Bernardino County Sun']"
2017-04-13 00:00:00,"['BMW bikes take Indian roads - GQ India', 'Better infrastructure would enable the electric vehicle industry to flourish: Lohia Auto Industries - The Financial Express', ""Culina Group cements 30 year relationship with Sacla' UK with ... - Motor Transport"", 'William Stobart steps down as director at Eddie Stobart Logistics - Motor Transport', 'Dodge gets Vin Diesel to claim its Demon Challenger is the fastest production car - HT Auto']"
2017-04-14 00:00:00,"[""Tesla's Musk tells disgruntled shareholders: Buy Ford - CNBC"", ""BMW Motorrad India's major models' trim differences explained - Overdrive"", 'Google launches food delivery and home services app Areo in India - The Financial Express', 'WATCH: Burger King’s innovative ‘OK Google’ ad which is not OK with Google - The Financial Express', '2017 Hero Glamour launched in India at Rs 59,280 - Overdrive']"
2017-04-15 00:00:00,"['Rolls-Royce Greenwich named Dealer of the Year - Greenwich Time', 'Inside facility where tomahawk missiles are made - WWLP.com', 'Best Cars From 2017 New York Auto Show | Pictures, Video, News - Digital Trends', 'Protect the Ocean from Laundry with this Microfiber-Catching Cora Ball - Digital Trends']"
2017-04-16 00:00:00,"['New Honda 150SS Racer Concept Looks Quite A Stunner - Motoroids', '2017 Hero Glamour launched at Rs 59280 in India; new bike gets ... - IBTimes India', 'Citroen C5 Aircross Leaked Online Ahead Of Official Debut - DriveSpark', '2017 World Luxury Car Of The Year Winner Revealed - DriveSpark']"
2017-04-17 00:00:00,"[""India's motorcycle makers burnish brand credentials - Financial Times"", 'Stock market prediction for April 17-21: Satish Gupta - Moneycontrol', 'MS girls continue dominance in IPE - The Hans India', 'Reliance Defence shares up 2% on partnership with South Korean firm - Zee Business', 'Tata Nexon spied without camouflage, to be launched later this year - The Financial Express']"
2017-04-18 00:00:00,"[""TVS Sport's ad campaign shows how it can be your partner in pursuit of success - ETBrandEquity"", 'New TVS Sport Advertising Campaign Launched : Details, Images ... - Motoroids', 'Isuzu MU-X set to launch in India on 11th May - The Financial Express', 'The Jetfoiler is the Latest and Greatest Motorized Water Toy - Digital Trends', 'Polaris Just Announced the 2017 Midnight Cherry Slingshot SL LE ... - Digital Trends']"
2017-04-19 00:00:00,"['New advertising campaign for TVS Sport bike launched - ETAuto', 'Harley Davidson motorcycles to come with Michelin Scorcher tyre range in India - The Financial Express', '2015 Triumph Daytona 675 long term review: After 20 months and 10,000km - Overdrive', 'Why we should be thanking Burger King for hijacking our smart home devices - CBC.ca', ""Reprogramming Cells In The Brain May Help Treat Parkinson's ... - Digital Trends""]"
