,Y,X,alpha,beta,t-stat,p-value,r-sq,ADF p-value,Coint Strength,Coint Strength p-value,Coint Strength Rsq
86845,DLTR,LYB,0.7328087710821548,1.2743914048793343,58.56668103062636,0.0,0.5769594186668869,0.0300011552329507,-0.00031563498234059566,0.2200614613768048,0.0597074058903162
86866,DLTR,MKL,0.1108912741264792,1.0454767595332914,101.92080079275104,0.0,0.8050818174826396,0.0056178365185146,-0.0032300006768749175,0.03245642263416566,0.08719561122428465
86905,DLTR,NTRS,0.0455983897626937,1.1314736161194876,87.05940416158765,0.0,0.7508504729747273,0.0283527973664403,-0.00173904957695424,0.08041137490498933,0.07917221568166011
86912,DLTR,O,0.0452244076539593,1.0486376820197103,90.22758925191984,0.0,0.7639831283580767,0.0036053239348589,-0.004090076112172183,0.018941155629612644,0.07170994913116524
86934,DLTR,PFG,0.316324274605661,1.0453962287037948,68.27247703684056,0.0,0.6495326022222159,0.0352715773137045,-0.0014645406049853616,0.07079716039672992,0.08592218900836013
86978,DLTR,RTX,-0.0535181450586796,1.1573308832890736,65.51065298025514,0.0,0.6305081639501537,0.046823239410709,-0.004198764400275175,0.07077783279234862,0.08255312266113968
86994,DLTR,SJM,-0.4058045828786418,1.4110423503573462,68.95539033341925,0.0,0.6540504365835397,0.0175824611820708,-0.0052749906215594925,0.031243592939835665,0.045814275044516295
87004,DLTR,SO,0.2927130577554852,1.132829397372526,68.19295657518497,0.0,0.6490018203881018,0.0164534611617718,-0.006464073948601967,0.007542622720009671,0.05346886435395248
87043,DLTR,TM,-0.1020523091378078,1.0088899505382996,63.75603163522198,0.0,0.6177713710004367,0.030702219642976,-0.006325642776113369,0.0058622482043597605,0.07068526868636105
87052,DLTR,TRV,0.1043992382707869,1.0885221443014808,115.19640026337224,0.0,0.8406736496350316,0.0026323798701313,-0.002364598802719358,0.04237190245810518,0.10051007980052096
87061,DLTR,TU,-0.0138310938468654,1.197054087452844,66.10597094688838,0.0,0.6347131124095354,0.0263818396697567,-0.0067105634113241545,0.0044017639640897355,0.06416835920839836
87062,DLTR,TVE,-2.323000099384586,3.6583332022375536,72.24039504262691,0.0,0.6747988368540325,0.027050905231907,-0.007492822165298563,0.0036715127042529334,0.004763011774342019
87069,DLTR,UL,0.1217701731934057,1.0436575861530948,83.22511908467001,0.0,0.7336205908624305,0.047349071665664,-0.00689734914326328,0.012996567741751862,0.0568361610468503
87097,DLTR,WELL,0.2053732317765698,1.067047116849909,62.41112395977378,0.0,0.6076533887445441,0.0201061136372609,-0.005725234415537317,0.012328982571411651,0.05389970075427297
87104,DLTR,WPC,0.2505253786761698,1.0055693356289097,82.76147052105804,0.0,0.7314314193581597,0.0059899491219332,-0.0026509505347736655,0.031335385081257286,0.07033448179613577
87157,DOV,ETN,-0.2014341798190668,1.1697145546056866,251.46857318012337,0.0,0.9617498890688944,0.02439671527538,-0.006961118356637467,0.0029460141311959086,0.5994937383796726
87163,DOV,EXPD,-0.258116103921062,1.5281682399908894,209.00041505222552,0.0,0.9455582614340255,0.0051337666411727,-0.009079187552549361,0.0004995510276497691,0.2931028982955427
87167,DOV,FAST,-0.1188328790088719,1.512963885060542,174.73811359447282,0.0,0.9238995120753952,0.0175456902371848,-0.0069087206807952346,0.001127904177168918,0.3455362143378232
87186,DOV,FTS,-2.1620591599346946,3.622284952870719,133.24310056485825,0.0,0.8759172003702063,0.0256713551315748,-0.0027834082463199868,0.13222241161500528,0.19202872205429378
87204,DOV,GWW,-0.9016126566502654,1.929200850819948,139.80145036551198,0.0,0.8859898814215675,0.0380214049467052,-0.004536896753539809,0.009568664401439084,0.33227470522948666
87221,DOV,HSY,-0.8542035998402648,1.488006905771024,163.22433181729997,0.0,0.9137433803749327,0.0094783340633631,-0.004290396033215687,0.05438163526768438,0.1829785634717096
87223,DOV,HUBB,-1.146590706686001,1.6892176299523856,231.9136602475964,0.0,0.9553277603365284,0.0002302698050336,-0.008446787206102285,0.0005050134044228796,0.49835468382159565
87226,DOV,IBN,-0.4212772627771278,1.299044906470603,131.22132252002976,0.0,0.8725552104104028,0.0033870367584857,-0.0008206367501853704,0.664517385773401,0.13331863973412184
87236,DOV,INFY,0.292792419983211,1.1600380411643607,143.270132392525,0.0,0.8908483187049477,0.0268664604448667,-0.005354238063761715,0.008140023868125654,0.14637098260260162
87248,DOV,J,-0.248940130044307,1.5065004190616782,218.8914906844538,0.0,0.9501273929752616,0.006495944644086,-0.006821637699134359,0.006912574968306994,0.39431841929290123
87249,DOV,JBHT,-0.6243485218739989,1.246510280415987,150.91216577979364,0.0,0.9005515406822463,0.0225448302562742,-0.0059513994497098115,0.001672718419519145,0.31868713555126615
87250,DOV,JBL,-0.1500778550841876,1.569326237952469,153.57641301716967,0.0,0.9036424850756284,0.0170475959703231,-0.00560229510484318,0.00456633488488486,0.28271875247236866
87265,DOV,KMX,-0.3127010415451915,1.1432730004370637,150.97178415578372,0.0,0.9006222650915856,0.0197654613498515,-0.0036577788321641128,0.06706900546261088,0.24601950242419213
87270,DOV,LAMR,0.5211557971367834,1.0086260751052218,138.47992953785524,0.0,0.8840569869192978,0.0256981437735295,-0.0011996465131864104,0.033022760201416236,0.3062199369971599
87274,DOV,LH,-0.6061183066714102,1.6764287898246777,155.31146328080646,0.0,0.9055812220810916,0.0098132496792011,-0.004822883602292384,0.021086572096554877,0.21222396201222704
87277,DOV,LIN,-0.2060254898478056,1.4596939138259142,295.0515635451961,0.0,0.971921535531676,0.0001958337848075,-0.01591089125410315,1.9289463886862708e-06,0.4021062595481727
87363,DOV,ORCL,-0.7270554447240198,1.5021143774520105,210.06452657161785,0.0,0.9460787633289156,2.276828694749935e-05,-0.011664831837222282,3.4513077350476034e-05,0.18702441495129096
87380,DOV,PG,-0.8309217482461331,1.8089604531622343,151.7413209992355,0.0,0.9015286685523484,0.0220758407835786,-0.0045096121858573136,0.03242777898254336,0.16468436086600913
87420,DOV,RS,-0.4003185150732273,1.3957183277851044,219.69669299455825,0.0,0.9504742235008816,0.0019672561137128,-0.009298426507170075,0.0003105444457418565,0.37313083505593203
87425,DOV,RY,-1.5006319886385653,2.218379787262533,173.23048221341156,0.0,0.9226720124191232,0.0477569780333074,-0.0038976241811640535,0.056998276830028644,0.38148493206904666
87495,DOV,TROW,0.0138525665234185,1.074492079927605,242.7257815073389,0.0,0.95905962815141,0.0030236033562405,-0.007956725630729015,0.004487146001103943,0.38925976581171406
87506,DOV,TU,-2.5118108081014765,2.94118492797168,212.0667444694145,0.0,0.9470384759222832,2.9391952825577028e-05,-0.00668691286455735,0.015375246412984192,0.23650460243350924
87518,DOV,UPS,-0.4965403174178487,1.5071579121221488,135.8865011041393,0.0,0.8801247342358799,0.0410541186278416,-0.005351267445133555,0.004424906665289336,0.19020334443323428
87568,DOX,DUK,-0.0074511980037738,1.341432653460162,108.95202730504565,0.0,0.8251717171339016,0.01748375783795,-0.005394765667828388,0.009890831991572072,0.1401126410742879
87577,DOX,ED,0.0076594203335837,1.4392490995722944,87.6019770495973,0.0,0.7531677553002485,0.022728802945275,-0.003694781390794574,0.040386376380825005,0.09784261462432553
87581,DOX,EIX,-0.1471229048666878,1.311885874073757,76.47487761485867,0.0,0.6992852281128066,0.0357620782923634,-0.004001414193491146,0.014074964271862663,0.1011225378908619
87649,DOX,H,0.1714939713065997,1.2400114388953436,76.70471347355193,0.0,0.7005457949640275,0.0367788527804416,-0.003407846165730969,0.031057719014226617,0.15848497893693314
87675,DOX,IFF,0.1315711160650078,1.079648726433737,139.70587361654214,0.0,0.8858516456283075,0.0007880258388309,-0.0012443811539588252,0.09962527070223806,0.13286412408691717
87700,DOX,K,-1.090500325557166,2.112309125327952,75.47682130654688,0.0,0.693731563897856,0.016024768859584,-0.0028310827616341485,0.08391724146694858,0.07660212398254951
87707,DOX,KMB,0.0093062052372894,1.0643233607545164,95.30825937388552,0.0,0.7831646874250969,0.0414121389073352,-0.004735028664989499,0.012933563542702944,0.11402036622592404
87734,DOX,LYB,0.3468883894472868,1.340782176502343,86.83669538392648,0.0,0.7498908983623946,0.0226886746294232,-0.00030730518573957223,0.11309057850743089,0.14922705989743323
87755,DOX,MKL,-0.0601613114321578,1.030869927219531,169.0305954703381,0.0,0.919096303340865,0.0037392778891055,-0.0042192141507374535,0.09280492009491176,0.2692723393033306
87838,DOX,PPL,-0.6699193323973395,1.8836531119279984,79.18219300515808,0.0,0.7137106862740955,0.0342161385581197,-0.00287326100114054,0.07835770508107297,0.1421194178386308
87883,DOX,SJM,-0.532254297590384,1.6053728611818945,80.62035658083161,0.0,0.7210094389513744,0.0165225609364492,-0.004817084419835287,0.0051079732547411865,0.07109649815156871
87941,DOX,TRV,-0.0176635330091609,1.0467224630467933,162.21744846888106,0.0,0.9127629702656626,0.0111535696677986,-0.005912981798327747,0.0010583727083072721,0.24969737545804116
87951,DOX,TVE,-2.636785441629001,4.095937922416199,80.49800814214214,0.0,0.7203980251576572,0.0417190016226171,-0.004438876190610913,0.012660036517935345,0.0031281051023287487
87964,DOX,USB,-0.0562401980328631,1.1561258708630342,111.4714494813672,0.0,0.8316699338759651,0.0112720406914727,-0.005218758598243933,0.010272985404004172,0.21716803544658614
88011,DPZ,DUK,-11.468440263113465,11.571956872931208,143.56453514800518,0.0,0.8912468914797846,0.0027008832899588,-0.003797967532664742,0.051535809673144306,0.019068629523790404
88016,DPZ,EBAY,-3.6158234401948666,4.032959987468928,137.86907181606807,0.0,0.8831476137291296,0.0115854136657201,-0.003469856340482226,0.06259573627206529,0.0363141707233372
88019,DPZ,ECL,-5.319043739248875,4.793529982825223,153.33626328042774,0.0,0.9033696135247304,0.018059723514754,-0.0029075737913006033,0.1580096736383298,0.029154050950509713
88022,DPZ,EFX,-2.372853991887629,2.809716458038256,128.8523477089208,0.0,0.8684480836810766,0.0311324839484966,-0.003923308555638923,0.02561326574476544,0.032418682169502944
88025,DPZ,EL,-0.5577574662508503,2.926222697566006,153.98399599918042,0.0,0.9041030584523926,0.021648210821216,-0.0059762413387666555,0.003794996109506402,0.027091888034126765
88027,DPZ,ELS,-1.7907908280915237,2.995496627914885,175.78961655025307,0.0,0.9247388812197078,0.0178212545255948,-0.0058399807611575864,0.01155253848381672,0.0439699130315887
88028,DPZ,ELV,-1.5674372195835005,2.6665114544001955,177.613860719346,0.0,0.92616336774574,0.0011438120819602,-0.005545781656917126,0.018464331831834546,0.02949424216289731
88035,DPZ,EQIX,-1.4273408366407103,1.8108729569360071,211.36010961041623,0.0,0.94670265985113,0.0032016865012147,-0.0077601493554389,0.004700467277286575,0.048759016938432986
88041,DPZ,ES,-5.65499681787826,6.074978679203014,148.28527089072983,0.0,0.8973616917258318,0.0290202433961104,-0.0023144388470137,0.24771875002770652,0.025575318899645372
88047,DPZ,EW,-0.0395027120569862,1.910643222359143,202.4745243113327,0.0,0.9421984354993445,0.0018988439727894,-0.008170296565160648,0.0019769592500567053,0.04281947751585069
88049,DPZ,EXC,-9.843308248324938,14.609031210771793,94.35632000974704,0.0,0.7797359746074727,0.0396721379077674,-0.0012403978705055004,0.36264240632304534,0.028055295408027092
88050,DPZ,EXPD,-4.250564966201655,6.783925908200472,185.5204724143659,0.0,0.9319034330183852,0.0022122753400862,-0.008809459234921067,0.00027058043619807953,0.05317533583187506
88057,DPZ,FDS,-2.839834056800102,4.022545878150051,202.9121612325468,0.0,0.9424331594647358,0.0029873837764174,-0.007871683564413928,0.0025102563569289024,0.07339453880076285
88070,DPZ,FNV,-2.6782231648949755,4.443254343796449,135.1539433492025,0.0,0.8789794143138563,0.0211329796166517,-0.005011767564925578,0.006897039469655739,0.01174556209997879
88073,DPZ,FTS,-12.64398888835421,16.031807083584166,123.3114023901848,0.0,0.85807559961466,0.0067699499790018,-0.0030583257675910165,0.07264499069555028,0.021822232779861728
88076,DPZ,GEN,-3.998207384733284,5.118121557840579,109.33007440482854,0.0,0.8261688781078166,0.0399108508110151,-0.003772440245336328,0.014361365007790944,0.018050444229786855
88078,DPZ,GGG,-2.293774979735712,3.0303942245199083,187.9651937219156,0.0,0.9335463269134848,0.0081750467974474,-0.007173496329749034,0.003528347821114268,0.04568763984890356
88086,DPZ,GPC,-10.308425791957784,9.825834509407231,87.24109017309479,0.0,0.7516296603705693,0.0365938752811558,-0.0018850369211309327,0.1440441718819555,0.015801845402373282
88091,DPZ,GWW,-6.53666941663701,8.21219425070581,101.21390793939952,0.0,0.8028881805097464,0.0403042359057618,-0.002396110954165733,0.09280468640560793,0.04639538377788488
88095,DPZ,HCA,-0.8958829904435568,1.3806068771277125,133.40267057974853,0.0,0.8761771327820623,0.0204522701622599,-0.0034218727630945392,0.06038633405057866,0.021887635541905537
88096,DPZ,HD,-1.3421835472436818,1.8701666674311013,254.02221717152813,0.0,0.9624863631684464,0.0005241247408209,-0.014187949947022528,7.517259465227323e-06,0.10628928148639016
88102,DPZ,HOLX,-4.177778847538438,4.912887993761816,131.53852567272517,0.0,0.8730912196340166,0.0258335563550915,-0.0009197145205766779,0.6033565119673525,0.05711291107443661
88108,DPZ,HSY,-6.595579113658991,6.460110042961589,124.973231482165,0.0,0.8613049577841583,0.045690088003954,-0.003354095871766048,0.05006594334651728,0.03288262990641788
88110,DPZ,HUBB,-7.23788961719143,7.019500374958942,108.88895272374016,0.0,0.8250045717588861,0.0238514445760405,-0.0032472509028096857,0.03441214775041135,0.018572042254211496
88111,DPZ,HUM,-2.052836322007217,3.247448820309862,206.878537108649,0.0,0.9444980572322824,0.0008711842265733,-0.007233719639167596,0.0076054153280215855,0.03671688163115128
88114,DPZ,ICE,-3.0572265154958806,3.433897203462057,229.22151736217364,0.0,0.9543204864680498,0.0004879979958313,-0.010188048617766343,0.0005715144629710214,0.052586591587586606
88115,DPZ,ICLR,-0.6778524285694653,1.2456476132351306,257.6416187897147,0.0,0.9634947518986928,2.2358365473957032e-05,-0.00891858384519189,0.007926492629424612,0.030003984704599862
88117,DPZ,IEX,-2.330452872374537,2.721069206824069,204.74350763613705,0.0,0.9434003502162142,0.0033608057196264,-0.008569316732552634,0.0012864735498954844,0.048093945867382804
88130,DPZ,ISRG,-0.1060536693049867,2.9145824953578225,193.01049191095808,0.0,0.936758277039552,0.0024270303373029,-0.006237871646056391,0.01264611778356385,0.06096944778230107
88133,DPZ,ITW,-3.233443504280385,3.3075285898007776,193.26546259650647,0.0,0.936914513749468,0.0016859295409267,-0.009374267575485129,0.0002199843393944629,0.03573768539659705
88136,DPZ,JBHT,-5.830417340320101,5.513476049848381,136.52536519291178,0.0,0.8811109410103705,0.0039550165824028,-0.005999469566569438,0.0012548378791924903,0.022436673845455335
88141,DPZ,JNJ,-7.750302225979552,6.865681307926303,154.306909664779,0.0,0.9044656963993408,0.043921925791441,-0.0027980591958346665,0.17746285539064063,0.02558284824024104
88152,DPZ,KMX,-4.158414999649019,4.924607220203336,113.10202226373352,0.0,0.8356968106507539,0.0229993942221049,-0.0027899580988096423,0.0773127264637066,0.026250352730337934
88153,DPZ,KO,-14.098258598027936,13.87144717932951,128.68370450402364,0.0,0.8681485463245265,0.0019899958977209,-0.0035327194224363404,0.04629960159225048,0.01641600017147904
88157,DPZ,LAMR,-3.886131888550605,3.854432402115626,121.7754970269078,0.0,0.8549953525313896,0.0110859949266714,-0.003115424534702451,0.06542013295297919,0.014382738689641683
88159,DPZ,LECO,-5.715807933579698,5.680150481043559,121.00387658485594,0.0,0.8534120728172797,0.0168236098177366,-0.003139743757060138,0.061359774215481576,0.018195023135593513
88160,DPZ,LEN,-4.258205278330833,4.042058097565701,94.9308258766872,0.0,0.7818139867467675,0.0482129309343002,-0.003052209115290522,0.025827922822570442,0.026146812756247195
88161,DPZ,LH,-5.774731087027862,7.429833214322469,142.33321469421594,0.0,0.8895658087916123,0.0092299708385534,-0.00393305589589949,0.03819083109477372,0.05498111707243181
88164,DPZ,LIN,-3.661374016523395,6.265040013831046,146.72914963678312,0.0,0.8954020285243058,0.0314560058800673,-0.005288855157568267,0.007206790377557282,0.03551591802145604
88166,DPZ,LLY,-0.7516921858056749,2.63199745740554,155.17968937916936,0.0,0.9054359691194218,0.0178191758428503,-0.005768865945182996,0.005685062715719425,0.021447494482290996
88169,DPZ,LNT,-5.314190315934198,5.555873736971834,162.80812422819878,0.0,0.9133400660673386,0.0075603471094267,-0.004347102086317614,0.0467777877639285,0.017787761240777855
88171,DPZ,LOW,-0.8528619133411736,1.947466975463657,166.7659748855287,0.0,0.9170675627813258,0.0420697800281197,-0.006116987334440436,0.004722146031973713,0.0753835339640988
88179,DPZ,LYV,-0.2920846768492518,1.6584658766338762,118.19304088733078,0.0,0.8474333149773411,0.0238491269077736,-0.0028048272376299116,0.09020685684117427,0.0057863510268795215
88184,DPZ,MAS,-2.933216774757391,2.569331558450409,161.8311227865275,0.0,0.9123825028968116,0.003377231260077,-0.006234051764696335,0.0036897035734958566,0.03994362233789617
88185,DPZ,MCD,-4.150138465706538,6.184436287086492,170.86813779941224,0.0,0.9206897826000586,0.0383034882743527,-0.004182936213609172,0.05870166631933915,0.07780211641148138
